Info 0    [19:19:22.135] Starting TS Server
Info 3260 [21:04:59.362] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.956329001113772
Info 3261 [21:04:59.597] getCompletionData: Get current token: 0.017362000420689583
Info 3262 [21:04:59.597] getCompletionData: Is inside comment: 0.004908999428153038
Info 3263 [21:04:59.597] getCompletionData: Get previous token: 0.031596001237630844
Info 3264 [21:04:59.599] getCompletionsAtPosition: isCompletionListBlocker: 0.023957999423146248
Info 3265 [21:04:59.603] getExportInfoMap: cache hit
Info 3266 [21:04:59.676] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3267 [21:04:59.676] collectAutoImports: response is complete
Info 3268 [21:04:59.676] collectAutoImports: 72.33628300018609
Info 3269 [21:04:59.676] getCompletionData: Semantic work: 77.63645599968731
Info 3270 [21:04:59.690] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.58890600129962
Info 3271 [21:04:59.696] getCompletionData: Get current token: 0.009359000250697136
Info 3272 [21:04:59.696] getCompletionData: Is inside comment: 0.0038099996745586395
Info 3273 [21:04:59.696] getCompletionData: Get previous token: 0.026468999683856964
Info 3274 [21:04:59.696] getCompletionsAtPosition: isCompletionListBlocker: 0.011807000264525414
Info 3275 [21:04:59.698] getExportInfoMap: cache hit
Info 3276 [21:04:59.752] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3277 [21:04:59.752] collectAutoImports: response is complete
Info 3278 [21:04:59.753] collectAutoImports: 54.287652999162674
Info 3279 [21:04:59.753] getCompletionData: Semantic work: 56.587045999243855
Info 3280 [21:04:59.768] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.227838000282645
Info 3281 [21:04:59.774] getCompletionData: Get current token: 0.019145000725984573
Info 3282 [21:04:59.775] getCompletionData: Is inside comment: 0.017027998343110085
Info 3283 [21:04:59.775] getCompletionData: Get previous token: 0.06657799892127514
Info 3284 [21:04:59.775] getCompletionsAtPosition: isCompletionListBlocker: 0.01815599948167801
Info 3285 [21:04:59.780] getExportInfoMap: cache hit
Info 3286 [21:04:59.819] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3287 [21:04:59.819] collectAutoImports: response is complete
Info 3288 [21:04:59.819] collectAutoImports: 38.54005299881101
Info 3289 [21:04:59.819] getCompletionData: Semantic work: 44.578260999172926
Info 3290 [21:04:59.832] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.381900999695063
Info 3291 [21:04:59.860] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3292 [21:04:59.866] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 105 structureChanged: false structureIsReused:: Completely Elapsed: 5.657457999885082ms
Info 3293 [21:04:59.866] Different program with same set of files
Info 3294 [21:05:00.621] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3295 [21:05:00.621] Elapsed:: 0.09429999999701977ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3296 [21:05:01.381] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3297 [21:05:01.381] Elapsed:: 0.032322000712156296ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3298 [21:05:01.527] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3299 [21:05:01.527] Elapsed:: 0.0545010007917881ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3300 [21:05:01.584] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3301 [21:05:01.601] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 106 structureChanged: false structureIsReused:: Completely Elapsed: 16.63617100007832ms
Info 3302 [21:05:01.601] Different program with same set of files
Info 3303 [21:05:09.704] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3304 [21:05:09.704] Elapsed:: 0.04327699914574623ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3305 [21:05:09.720] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3306 [21:05:09.726] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 107 structureChanged: false structureIsReused:: Completely Elapsed: 5.617535999044776ms
Info 3307 [21:05:09.726] Different program with same set of files
Info 3308 [21:05:09.726] getCompletionData: Get current token: 0.020718000829219818
Info 3309 [21:05:09.726] getCompletionData: Is inside comment: 0.004801999777555466
Info 3310 [21:05:09.726] getCompletionData: Get previous token: 0.038266001269221306
Info 3311 [21:05:09.726] getCompletionsAtPosition: isCompletionListBlocker: 0.01811099983751774
Info 3312 [21:05:09.726] Returning an empty list because completion was requested in an invalid position.
Info 3313 [21:05:09.729] getCompletionData: Get current token: 0.01393900066614151
Info 3314 [21:05:09.729] getCompletionData: Is inside comment: 0.010717000812292099
Info 3315 [21:05:09.729] getCompletionData: Get previous token: 0.0438620001077652
Info 3316 [21:05:09.729] getCompletionsAtPosition: isCompletionListBlocker: 0.00904799997806549
Info 3317 [21:05:09.729] Returning an empty list because completion was requested in an invalid position.
Info 3318 [21:05:09.730] getCompletionData: Get current token: 0.0068769995123147964
Info 3319 [21:05:09.730] getCompletionData: Is inside comment: 0.004721999168395996
Info 3320 [21:05:09.730] getCompletionData: Get previous token: 0.021213000640273094
Info 3321 [21:05:09.730] getCompletionsAtPosition: isCompletionListBlocker: 0.008261999115347862
Info 3322 [21:05:09.730] Returning an empty list because completion was requested in an invalid position.
Info 3323 [21:05:09.730] getCompletionData: Get current token: 0.009875999763607979
Info 3324 [21:05:09.730] getCompletionData: Is inside comment: 0.008754000067710876
Info 3325 [21:05:09.730] getCompletionData: Get previous token: 0.05082699842751026
Info 3326 [21:05:09.731] getCompletionsAtPosition: isCompletionListBlocker: 0.02001900039613247
Info 3327 [21:05:09.731] Returning an empty list because completion was requested in an invalid position.
Info 3328 [21:05:10.186] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3329 [21:05:10.194] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 108 structureChanged: false structureIsReused:: Completely Elapsed: 7.4083600006997585ms
Info 3330 [21:05:10.194] Different program with same set of files
Info 3331 [21:05:10.458] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3332 [21:05:10.463] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 109 structureChanged: false structureIsReused:: Completely Elapsed: 4.388299999758601ms
Info 3333 [21:05:10.463] Different program with same set of files
Info 3334 [21:05:11.896] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3335 [21:05:11.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 110 structureChanged: false structureIsReused:: Completely Elapsed: 14.05961399897933ms
Info 3336 [21:05:11.910] Different program with same set of files
Info 3337 [21:05:12.351] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3338 [21:05:12.361] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 111 structureChanged: false structureIsReused:: Completely Elapsed: 9.853378999978304ms
Info 3339 [21:05:12.361] Different program with same set of files
Info 3340 [21:05:13.273] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 3341 [21:05:13.278] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 112 structureChanged: false structureIsReused:: Completely Elapsed: 4.81878000125289ms
Info 3342 [21:05:13.278] Different program with same set of files
Info 3343 [21:05:13.278] getCompletionData: Get current token: 0.06034900061786175
Info 3344 [21:05:13.278] getCompletionData: Is inside comment: 0.03861300088465214
Info 3345 [21:05:13.278] getCompletionData: Get previous token: 0.02807600051164627
Info 3346 [21:05:13.278] getCompletionsAtPosition: isCompletionListBlocker: 0.006628001108765602
Info 3347 [21:05:13.283] getExportInfoMap: cache hit
Info 3348 [21:05:13.318] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3349 [21:05:13.318] collectAutoImports: response is complete
Info 3350 [21:05:13.318] collectAutoImports: 34.68567799963057
Info 3351 [21:05:13.318] getCompletionData: Semantic work: 39.41553400084376
Info 3352 [21:05:13.337] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.118270000442863
Info 3353 [21:05:13.508] getCompletionData: Get current token: 0.011254999786615372
Info 3354 [21:05:13.508] getCompletionData: Is inside comment: 0.03192500025033951
Info 3355 [21:05:13.508] getCompletionData: Get previous token: 0.023736000061035156
Info 3356 [21:05:13.508] getCompletionsAtPosition: isCompletionListBlocker: 0.005975998938083649
Info 3357 [21:05:13.512] getExportInfoMap: cache hit
Info 3358 [21:05:13.549] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3359 [21:05:13.549] collectAutoImports: response is complete
Info 3360 [21:05:13.549] collectAutoImports: 37.00930800102651
Info 3361 [21:05:13.549] getCompletionData: Semantic work: 40.66356999985874
Info 3362 [21:05:13.568] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 17.319772999733686
Info 3363 [21:05:13.574] getCompletionData: Get current token: 0.013924000784754753
Info 3364 [21:05:13.575] getCompletionData: Is inside comment: 0.03842700086534023
Info 3365 [21:05:13.575] getCompletionData: Get previous token: 0.016804000362753868
Info 3366 [21:05:13.575] getCompletionsAtPosition: isCompletionListBlocker: 0.004868000745773315
Info 3367 [21:05:13.577] getExportInfoMap: cache hit
Info 3368 [21:05:13.617] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3369 [21:05:13.617] collectAutoImports: response is complete
Info 3370 [21:05:13.617] collectAutoImports: 39.67686700075865
Info 3371 [21:05:13.617] getCompletionData: Semantic work: 42.450313000008464
Info 3372 [21:05:13.628] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.834097001701593
Info 3373 [21:05:13.632] getCompletionData: Get current token: 0.011064000427722931
Info 3374 [21:05:13.632] getCompletionData: Is inside comment: 0.032151998952031136
Info 3375 [21:05:13.632] getCompletionData: Get previous token: 0.022036999464035034
Info 3376 [21:05:13.632] getCompletionsAtPosition: isCompletionListBlocker: 0.004335999488830566
Info 3377 [21:05:13.635] getExportInfoMap: cache hit
Info 3378 [21:05:13.672] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 879 from cache
Info 3379 [21:05:13.672] collectAutoImports: response is complete
Info 3380 [21:05:13.672] collectAutoImports: 37.61589599959552
Info 3381 [21:05:13.672] getCompletionData: Semantic work: 40.13073799945414
Info 3382 [21:05:13.681] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.388260001316667
Info 3383 [21:05:14.324] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 3384 [21:05:14.324] Elapsed:: 0.05541699938476086ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Err 3385  [21:07:45.519] Exception on executing command {"command":"getCodeFixes","seq":1571,"type":"request","arguments":{"file":"/home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/ChatMessage.tsx","startLine":4,"startOffset":10,"endLine":4,"endOffset":10,"errorCodes":[7044]}}:

    BADCLIENT: Bad error code, 7044 not found in range 80..80 (found: false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isParameter'.

    Error: BADCLIENT: Bad error code, 7044 not found in range 80..80 (found: false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isParameter'.
        at Object.cast (/nix/store/7yhr9pm7w9l4bqn7r6qsc65mvfwsqv20-typescript-4.6.4/lib/node_modules/typescript/lib/tsserver.js:1500:25)
        at doChange (/nix/store/7yhr9pm7w9l4bqn7r6qsc65mvfwsqv20-typescript-4.6.4/lib/node_modules/typescript/lib/tsserver.js:153349:40)
        at /nix/store/7yhr9pm7w9l4bqn7r6qsc65mvfwsqv20-typescript-4.6.4/lib/node_modules/typescript/lib/tsserver.js:153244:35
        at Function.ChangeTracker.with (/nix/store/7yhr9pm7w9l4bqn7r6qsc65mvfwsqv20-typescript-4.6.4/lib/node_modules/typescript/lib/tsserver.js:145717:17)
